app_id,app_name,rating,reviews,app_size,installs, price ,last_updated
A6632,Ultimate Tennis,4.3,183004,100,"10,000,000", -   ,7/19/2018
A6633,FC BARCELONA EVENTS,4.3,6,11,100, -   ,4/22/2018
A6634,League18,4.3,14123,13,"500,000", -   ,8/1/2018
A6635,LineStar For DK,4.3,1387,14,"50,000", -   ,6/6/2018
A6636,LineStar for FanDuel,4.3,1539,14,"50,000", -   ,6/6/2018
A6637,kicker football news,4.3,56270,15,"5,000,000", -   ,8/3/2018
A6638,FL Racing Manager 2018 Pro,4.3,340,15,"5,000",1.99,3/17/2018
A6639,U + professional baseball,4.3,2486,18,"500,000", -   ,7/30/2018
A6640,Fulham FC,4.3,401,2.8,"10,000", -   ,8/9/2017
A6641,Bike Unchained,4.3,83545,23,"5,000,000", -   ,7/31/2018
A6642,Premier League - Official App,4.3,63580,24,"5,000,000", -   ,7/20/2018
A6643,Premier League - Official App,4.3,63782,24,"5,000,000", -   ,8/7/2018
A6644,Golfshot: Golf GPS + Tee Times,4.3,7543,25,"500,000", -   ,7/11/2018
A6645,Golfshot: Golf GPS + Tee Times,4.3,7543,25,"500,000", -   ,7/11/2018
A6646,Tennis News and Scores,4.3,101,3.9,"10,000", -   ,7/15/2018
A6647,SwingAid - Level up Golf,4.3,752,33,"100,000", -   ,7/10/2018
A6648,Yoong: Kick 'Em Up!,4.3,7107,33,"100,000", -   ,12/16/2015
A6649,Basket Manager 2016 Free,4.3,1879,4.4,"100,000", -   ,2/9/2017
A6650,Mobile Kick,4.3,111809,40,"10,000,000", -   ,2/7/2018
A6651,Wrestling Revolution 3D,4.3,989344,51,"50,000,000", -   ,7/23/2018
A6652,WGT Golf Game by Topgolf,4.3,148083,57,"10,000,000", -   ,7/24/2018
A6653,"Foot Mercato: transfers, results, news, live",4.3,39878,6.1,"1,000,000", -   ,7/28/2018
A6654,Top Mercato: football news,4.3,16016,6.9,"1,000,000", -   ,1/7/2016
A6655,Be the Manager 2018 - Football Strategy,4.3,7557,7.4,"100,000", -   ,3/12/2018
A6656,Bike 3D Configurator,4.3,34062,85,"1,000,000", -   ,4/3/2018
A6657,PBA® Bowling Challenge,4.3,242096,87,"10,000,000", -   ,8/2/2018
A6658,The Rules of Golf,4.3,926,9.3,"100,000", -   ,1/17/2018
A6659,Free Sports TV,4.3,1802,9.8,"100,000", -   ,6/21/2018
A6660,"The Championships, Wimbledon 2018",4.3,24082,95,"1,000,000", -   ,7/4/2018
A6661,PORTABLE SOCCER DX,4.4,552,1.6,"5,000",1,6/19/2018
A6662,Bet Master Pro Soccer Predictions,4.4,328,11,"10,000", -   ,7/31/2018
A6663,Barcelona Live - Goal Score & News for Barca Fans,4.4,38,2.6,"10,000", -   ,8/17/2017
A6664,Barcelona News - Sportfusion,4.4,382,20,"10,000", -   ,3/6/2018
A6665,Basketball Dynasty Manager 16,4.4,426,21,"5,000",1.99,6/1/2016
A6666,Esporte Interativo - Notícias e Resultados Ao Vivo,4.4,4600,21,"500,000", -   ,1/14/2018
A6667,FL Racing Manager 2015 Pro,4.4,656,22,"5,000",0.99,3/12/2016
A6668,MUTV - Manchester United TV,4.4,4549,24,"500,000", -   ,8/1/2018
A6669,PES 2018 PRO EVOLUTION SOCCER,4.4,1721943,26,"10,000,000", -   ,6/27/2018
A6670,Mercato foot by Maxifoot,4.4,697,3,"100,000", -   ,3/16/2017
A6671,Barcelona Calendar,4.4,670,3.1,"10,000", -   ,11/17/2017
A6672,FC Barcelona Fantasy Manager: Real football mobile,4.4,15221,30,"1,000,000", -   ,10/2/2017
A6673,"theScore: Live Sports Scores, News, Stats & Videos",4.4,133825,34,"10,000,000", -   ,7/25/2018
A6674,"theScore: Live Sports Scores, News, Stats & Videos",4.4,133825,34,"10,000,000", -   ,7/25/2018
A6675,"theScore: Live Sports Scores, News, Stats & Videos",4.4,133833,34,"10,000,000", -   ,7/25/2018
A6676,"theScore: Live Sports Scores, News, Stats & Videos",4.4,133833,34,"10,000,000", -   ,7/25/2018
A6677,"theScore: Live Sports Scores, News, Stats & Videos",4.4,133833,34,"10,000,000", -   ,7/25/2018
A6678,Goal Live Scores,4.4,232423,35,"5,000,000", -   ,6/11/2018
A6679,NBA,4.4,108318,35,"10,000,000", -   ,7/9/2018
A6680,Fantasy Football Manager (FPL),4.4,63650,4.6,"1,000,000", -   ,8/3/2018
A6681,Sports Lite,4.4,16,4.9,"1,000", -   ,7/31/2018
A6682,I'm Ping Pong King :),4.4,29864,40,"1,000,000", -   ,7/26/2018
A6683,Basketball Stars,4.4,867920,45,"10,000,000", -   ,7/14/2018
A6684,Hunt Buddy BC,4.4,172,49,"5,000",2.99,7/10/2018
A6685,NBA LIVE Mobile Basketball,4.4,1690802,58,"50,000,000", -   ,5/21/2018
A6686,iHunter BC,4.4,55,63,"1,000",4.49,8/3/2018
A6687,Top Soccer Manager,4.4,199739,66,"10,000,000", -   ,8/6/2018
A6688,True Skate,4.4,129409,73,"1,000,000",1.99,8/4/2018
A6689,Monster Fishing 2018,4.4,32881,76,"1,000,000", -   ,8/7/2018
A6690,Predator Calls for Hunting AU,4.4,27,78,"10,000", -   ,8/3/2016
A6691,Zepp Golf Swing Analyzer,4.4,2020,84,"100,000", -   ,5/24/2018
A6692,Soccer Manager 2018,4.4,63779,95,"1,000,000", -   ,7/16/2018
A6693,DL Calculator,4.5,177,1.1,"10,000", -   ,9/17/2015
A6694,Dude Perfect,4.5,97,1.9,"10,000", -   ,6/28/2017
A6695,Fan App for Portsmouth FC,4.5,53,12,"1,000", -   ,8/6/2016
A6696,theScore esports,4.5,16257,14,"500,000", -   ,2/3/2017
A6697,"Yahoo Sports - scores, stats, news, & highlights",4.5,32386,19,"1,000,000", -   ,8/1/2018
A6698,"Yahoo Sports - scores, stats, news, & highlights",4.5,32386,19,"1,000,000", -   ,8/1/2018
A6699,"Yahoo Sports - scores, stats, news, & highlights",4.5,32386,19,"1,000,000", -   ,8/1/2018
A6700,MSN Sports - Scores & Schedule,4.5,35394,21,"500,000", -   ,7/5/2018
A6701,Online Soccer Manager (OSM),4.5,1312936,21,"10,000,000", -   ,7/31/2018
A6702,Ax 3 Domaines,4.5,12,23,"1,000", -   ,1/26/2018
A6703,Telemundo Deportes - Live,4.5,36255,25,"1,000,000", -   ,8/1/2018
A6704,Telemundo Deportes - En Vivo,4.5,36255,25,"1,000,000", -   ,8/1/2018
A6705,Birmingham City FC,4.5,191,28,"10,000", -   ,8/1/2018
A6706,La Liga - Spanish Soccer League Official,4.5,180938,29,"10,000,000", -   ,7/24/2018
A6707,Middlesbrough FC Official,4.5,152,36,"10,000", -   ,5/29/2018
A6708,EA SPORTS UFC®,4.5,2371338,37,"50,000,000", -   ,7/24/2017
A6709,Basket Manager 2016 Pro,4.5,117,4.4,"1,000",0.99,2/9/2017
A6710,Barca News - app for Barcelona FC Fans,4.5,207,4.5,"10,000", -   ,11/13/2017
A6711,Basket Manager 2017 Free,4.5,2710,4.8,"100,000", -   ,11/27/2017
A6712,League of Gamers - Be an E-Sports Legend!,4.5,68072,40,"5,000,000", -   ,7/26/2018
A6713,DraftKings - Daily Fantasy Sports,4.5,50017,41,"1,000,000", -   ,7/24/2018
A6714,FC Zenit official Android app,4.5,5675,49,"100,000", -   ,4/18/2018
A6715,Thuuz Sports,4.5,5517,5.2,"500,000", -   ,4/3/2018
A6716,8 Ball Pool,4.5,14184910,52,"100,000,000", -   ,7/31/2018
A6717,Football Live Scores,4.5,107724,6.5,"5,000,000", -   ,7/31/2018
A6718,AL.com: Alabama Football News,4.5,459,8,"10,000", -   ,7/23/2018
A6719,Fantasy Football & NFL News,4.5,2943,8.1,"100,000", -   ,5/15/2018
A6720,FC Red Bull Salzburg App,4.5,1526,89,"50,000", -   ,8/7/2018
A6721,Draft Simulator for FUT 18,4.6,162933,100,"5,000,000", -   ,5/11/2018
A6722,"All Football GO- Live Score, Games",4.6,1981,10,"100,000", -   ,6/21/2018
A6723,All Football - Latest News & Videos,4.6,152867,17,"10,000,000", -   ,8/3/2018
A6724,All Football - Latest News & Videos,4.6,152653,17,"10,000,000", -   ,8/3/2018
A6725,Sydney FC Official App,4.6,57,17,"5,000", -   ,6/26/2018
A6726,Cristiano Ronaldo Wallpaper,4.6,1733,19,"500,000", -   ,7/17/2018
A6727,Formula DRIFT,4.6,169,19,"10,000", -   ,7/27/2018
A6728,World Cup 2018,4.6,4011,2.6,"500,000", -   ,7/1/2018
A6729,Paraglider Dashboard,4.6,549,2.8,"50,000", -   ,3/3/2018
A6730,FL SW Fishing Regulations,4.6,60,24,"1,000",1.99,3/7/2014
A6731,365Scores - Live Scores,4.6,666521,25,"10,000,000", -   ,7/29/2018
A6732,365Scores - Live Scores,4.6,666246,25,"10,000,000", -   ,7/29/2018
A6733,LocaToWeb - Live GPS tracking,4.6,200,3,"1,000",2.49,8/2/2018
A6734,BJJ Roadmap by Stephan Kesting,4.6,969,3.6,"10,000", -   ,8/21/2014
A6735,Barcelona Live 2018—Goals & News for Barca FC Fans,4.6,342,38,"10,000", -   ,8/6/2018
A6736,Fodbold DK Pro,4.6,315,4.3,"1,000",2.99,6/6/2018
A6737,Underdog FC,4.6,216,40,"10,000", -   ,8/2/2018
A6738,1. FC Köln App,4.6,2019,41,"100,000", -   ,7/20/2018
A6739,FC Barcelona Official App,4.6,92522,56,"5,000,000", -   ,7/26/2018
A6740,FanDuel: Daily Fantasy Sports,4.6,29673,57,"1,000,000", -   ,8/6/2018
A6741,G-Force Driving Assistant,4.6,10,6.1,100,3.88,4/10/2013
A6742,Pro 2018 - Series A and B,4.6,101455,6.2,"5,000,000", -   ,8/3/2018
A6743,TeeTime.cz,4.6,1641,6.2,"10,000", -   ,8/2/2018
A6744,FC Bayern Munich,4.6,37140,71,"1,000,000", -   ,8/1/2018
A6745,Real Madrid App,4.6,161423,73,"5,000,000", -   ,8/1/2018
A6746,Dream League Soccer 2018,4.6,9873470,74,"100,000,000", -   ,7/16/2018
A6747,Tennis 24 - tennis live scores,4.6,990,9.4,"100,000", -   ,7/18/2018
A6748,BD CRICKET LIVE,4.6,1238,9.5,"100,000", -   ,1/15/2018
A6749,Soccer Star 2018 Top Leagues · MLS Soccer Games,4.6,652940,90,"10,000,000", -   ,7/5/2018
A6750,Alabama Gameday Live,4.7,19,12,"1,000", -   ,5/18/2018
A6751,Lionel Messi Wallpapers,4.7,950,18,"100,000", -   ,7/17/2018
A6752,Onefootball - Soccer Scores,4.7,911995,20,"10,000,000", -   ,8/1/2018
A6753,FC Barcelona Official Keyboard,4.7,5229,20,"500,000", -   ,5/17/2018
A6754,Florida State Gameday,4.7,1566,26,"50,000", -   ,7/13/2018
A6755,GollerCepte 1903,4.7,25172,30,"500,000", -   ,5/23/2018
A6756,Basket Manager 2017 Pro,4.7,163,4.6,"1,000",0.99,10/6/2017
A6757,Deportivo Toluca FC,4.7,2317,5.9,"50,000", -   ,7/26/2018
A6758,The 5th Stand,4.8,1664,17,"100,000", -   ,7/31/2018
A6759,The 5th Stand,4.8,1697,17,"100,000", -   ,7/31/2018
A6760,Live Tennis Rankings / LTR,4.8,1660,4.7,"10,000", -   ,6/5/2018
A6761,"Barca News - FC Barcelona, World Foot & Transfers",4.8,160,6.4,"10,000", -   ,8/4/2018
A6762,Las Vegas Lights FC,4.9,10,14,500, -   ,3/9/2018
A6763,FK Crvena zvezda,4.9,1211,15,"10,000", -   ,1/22/2018
A6764,FK Željezničar,4.9,1420,20,"10,000", -   ,7/12/2018
A6765,FC Porto,4.9,15883,21,"100,000", -   ,6/19/2018
A6766,Burnley FC,4.9,195,29,"5,000", -   ,8/1/2018
A6767,CricQuick,5,17,1.5,50, -   ,12/8/2017
A6768,FK Dedinje BGD,5,36,2.6,100, -   ,2/11/2017
A6769,EC SPORTS,5,1,6.3,10, -   ,5/26/2015
A6770,FA Player Essentials,5,7,68,100, -   ,7/23/2018
A6771,DT future1 cam,1,1,24,50, -   ,3/27/2018
A6772,DS Creator 2.0,1,2,4.4,500, -   ,3/23/2018
A6773,Lottery Ticket Checker - Florida Results & Lotto,1,3,41,500, -   ,12/12/2017
A6774,Hercules CP Mobile,1.4,20,4.1,"1,000", -   ,7/6/2018
A6775,DT Smart,1.6,39,8.9,"1,000", -   ,12/7/2017
A6776,DT Baby Cam,1.7,10,23,500, -   ,12/5/2017
A6777,G-Playlists,1.8,53,3.4,"1,000",1.49,5/19/2018
A6778,Co Checker,1.9,12,2,"1,000", -   ,10/20/2017
A6779,Loreal - BA Makeup,1.9,8,6.7,"1,000", -   ,4/18/2018
A6780,Bridge-C - Get More Storage,2,24,35,"1,000", -   ,12/29/2017
A6781,AppFinder by AppTap,2,2221,4.9,"5,000,000", -   ,10/3/2017
A6782,AZ REMOTE CONTROL,2.1,149,2.8,"50,000", -   ,3/28/2016
A6783,DG Smart life,2.1,14,28,"1,000", -   ,9/7/2017
A6784,EZ LED,2.2,19,2.1,"1,000", -   ,9/5/2017
A6785,Moto Z Market,2.2,605,3.8,"1,000,000", -   ,12/18/2017
A6786,BG Remover & Eraser Pro,2.2,4,4.8,500, -   ,4/3/2018
A6787,CZ File Manager,2.2,876,8.7,"1,000,000", -   ,8/6/2018
A6788,Hi-Smart AC,2.2,32,9.4,"1,000", -   ,4/3/2018
A6789,Webmail web mobile app,2.3,395,2.6,"100,000", -   ,8/5/2018
A6790,AKASO DV,2.4,99,71,"10,000", -   ,7/26/2018
A6791,EZ Pass,2.5,15,0.22265625,"5,000", -   ,9/10/2016
A6792,Remote For ATT U-verse TV - NOW FREE,2.5,20,26,"5,000", -   ,7/25/2018
A6793,BT Notifier,2.5,2794,3.8,"1,000,000", -   ,5/28/2018
A6794,Carrier Air Conditioner,2.5,362,7.8,"100,000", -   ,1/15/2018
A6795,My Truck,2.5,247,8.2,"10,000", -   ,3/15/2017
A6796,TOSHIBA Smart AC,2.6,60,18,"10,000", -   ,8/4/2018
A6797,DS Connector 2.0,2.6,5,0.62109375,500, -   ,3/23/2018
A6798,Advanced EX for HYUNDAI,2.7,168,0.166015625,"5,000",4.99,3/14/2015
A6799,HTC Sense Input-BG,2.7,198,2.8,"100,000", -   ,4/22/2014
A6800,DB LINK RGB,2.7,7,5.2,500, -   ,6/19/2017
A6801,Fisher-Price® Smart Connect™,2.7,422,72,"50,000", -   ,2/23/2018
A6802,DM airdisk,2.8,11,11,"1,000", -   ,8/5/2016
A6803,Advanced EX for RENAULT,2.8,130,0.139648438,"5,000",4.99,3/14/2015
A6804,Selfie DV,2.8,29,14,"1,000", -   ,4/24/2017
A6805,DM HiDisk,2.8,54,20,"5,000", -   ,6/7/2018
A6806,Trane Interactive Smart AC,2.8,48,3.3,"10,000", -   ,4/21/2016
A6807,Roland DG Mobile Panel,2.8,27,34,"1,000", -   ,2/20/2018
A6808,HondaLink EV,2.8,44,41,"10,000", -   ,6/20/2018
A6809,Bt Notifier -Smartwatch notice,2.8,632,8.2,"500,000", -   ,5/23/2017
A6810,Advanced EX for MITSUBISHI,2.9,33,0.137695313,"1,000",4.99,8/21/2015
A6811,Advanced EX for NISSAN,2.9,164,0.140625,"5,000",4.99,3/14/2015
A6812,EZ-Placard - Free Placard Calculator,2.9,7,2.4,"1,000", -   ,10/26/2017
A6813,FreedomPop Diagnostics,2.9,452,7,"100,000", -   ,7/17/2017
A6814,EdiRange,3,736,1.8,"100,000", -   ,7/5/2017
A6815,2019 Tricks Es File Explores,3,4,2,"1,000", -   ,3/16/2016
A6816,BQ Scanner,3,2,2.7,100, -   ,10/10/2017
A6817,Penny Puss,3,19,22,"1,000",4.99,7/9/2016
A6818,AC Remote For LG,3,1298,3.4,"100,000", -   ,2/20/2018
A6819,U Guard,3,245,3.5,"10,000", -   ,8/31/2016
A6820,Disc Label Print,3,262,37,"10,000", -   ,9/20/2016
A6821,My CW,3,1,55,100, -   ,10/27/2016
A6822,HTC Sense Input-CA,3.1,124,1.9,"100,000", -   ,4/22/2014
A6823,Clear,3.1,24151,15,"10,000,000", -   ,8/6/2018
A6824,My Telcel,3.1,45838,16,"50,000,000", -   ,7/25/2018
A6825,CB Frequencies FREE!,3.1,364,2.3,"100,000", -   ,3/2/2018
A6826,Q-See QC View,3.1,657,21,"100,000", -   ,1/19/2018
A6827,A/C Universal Remote Control,3.1,3263,3,"1,000,000", -   ,5/16/2017
A6828,Energenie EG-PM1W Setup Wizard,3.1,17,0.510742188,"1,000", -   ,10/10/2014
A6829,РееI Smart Remote MP3 CD Player,3.2,27,2.7,"5,000", -   ,1/22/2018
A6830,DM airdisk Pro,3.2,11,36,"1,000", -   ,9/20/2017
A6831,DS cloud,3.2,4908,38,"500,000", -   ,5/23/2018
A6832,AZ PLAYER HD,3.2,24,4.7,"10,000", -   ,4/11/2016
A6833,SDV Cam,3.2,67,65,"10,000", -   ,6/2/2017
A6834,Smart Air Conditioner(CAC),3.2,409,7.9,"50,000", -   ,5/25/2018
A6835,Florida 511,3.2,148,9.2,"50,000", -   ,8/14/2017
A6836,SportCAM,3.2,427,9.5,"100,000", -   ,5/4/2018
A6837,Centimeter Ruler,3.3,16,1.3,"10,000", -   ,11/5/2016
A6838,G-NetWiFi Pro,3.3,6,1.5,100,5.99,6/18/2018
A6839,Smart Air Conditioner,3.3,4786,13,"500,000", -   ,5/24/2018
A6840,Advanced EX for KIA,3.3,257,0.15625,"5,000",4.99,3/14/2015
A6841,XML Editor CR,3.3,47,18,"5,000", -   ,3/16/2018
A6842,AC Remote Control,3.3,472,2,"100,000", -   ,10/17/2017
A6843,Analog Clock AW-7 PRO,3.3,40,2.7,"1,000",1.99,3/7/2018
A6844,DB Browser,3.3,236,0.215820313,"50,000", -   ,9/20/2011
A6845,HTC Sense Input - BG,3.3,218,4.1,"10,000", -   ,11/9/2015
A6846,DSLR Blur Camera Auto Focus,3.3,75,4.7,"10,000", -   ,6/7/2018
A6847,BC Wildfire,3.3,27,5,"5,000", -   ,5/31/2018
A6848,CA Mobile OTP,3.3,688,5.5,"100,000", -   ,9/5/2017
A6849,Remote for Samsung TV & BluRay Players (Read Desc),3.3,1988,7.3,"500,000", -   ,8/3/2018
A6850,NDS-controller,3.3,35,0.89453125,"1,000", -   ,10/23/2017
A6851,Ad Block REMOVER - NEED ROOT,3.3,999,0.088867188,"100,000", -   ,12/17/2013
A6852,LG AV REMOTE,3.4,2420,1.8,"1,000,000", -   ,6/3/2016
A6853,Ei Electronics AudioLINK,3.4,59,1.8,"10,000", -   ,10/19/2017
A6854,EW Widgets for Zooper,3.4,5,1.9,100, -   ,12/3/2016
A6855,Deck Simulator for CR,3.4,202,12,"10,000", -   ,6/16/2017
A6856,EH kontrollrakendus,3.4,43,2.3,"5,000", -   ,10/10/2017
A6857,"Ruler(cm, inch)",3.4,2889,2.5,"500,000", -   ,7/27/2016
A6858,iOBD2-CF,3.4,5,21,500, -   ,12/26/2016
A6859,DS get,3.4,71852,22,"5,000,000", -   ,5/23/2018
A6860,edp re:dy smarthome,3.4,30,22,"5,000", -   ,6/7/2017
A6861,Punjab Online - Land Records • EB Bill Pay • RC/DL,3.4,16,4,"5,000", -   ,8/7/2018
A6862,Emo Ads Blocker Browser,3.4,1555,4.1,"100,000", -   ,9/17/2015
A6863,U-Scan,3.4,784,42,"50,000", -   ,9/29/2016
A6864,Air conditioner remote control,3.4,29854,5,"1,000,000", -   ,7/19/2017
A6865,A/C Air Conditioner Remote,3.4,7816,5.1,"1,000,000", -   ,7/30/2016
A6866,Remote For Pioneer AV Receivers and Blu-Ray,3.4,150,7.3,"50,000", -   ,6/1/2018
A6867,Remote for Sony TV & Sony Blu-Ray Players MyAV,3.4,3491,7.3,"1,000,000", -   ,7/31/2018
A6868,DW VMAX,3.4,843,8.5,"100,000", -   ,5/4/2017
A6869,Remote CT - Smart Remote,3.5,3988,11,"1,000,000", -   ,12/22/2015
A6870,Advanced EX for FIAT,3.5,138,0.137695313,"5,000",4.99,3/5/2015
A6871,My love,3.5,163997,16,"10,000,000", -   ,8/5/2018
A6872,Autool BT-BOX,3.5,4,17,500, -   ,5/12/2018
A6873,Droid PRoCon BF3,3.5,412,2.6,"5,000",0.99,3/12/2015
A6874,Bluetooth Pair,3.5,1960,2.7,"1,000,000", -   ,8/4/2018
A6875,AT&T FamilyMap®,3.5,21592,25,"10,000,000", -   ,10/24/2017
A6876,AC Remote for Daikin - NOW FREE,3.5,383,26,"50,000", -   ,7/30/2018
A6877,Preferences Manager and SQLite DB Viewer,3.5,13,3,"1,000", -   ,7/18/2017
A6878,"ES File Explorer & Manager, Locker Xplorer 2018",3.5,11,3,"1,000", -   ,3/17/2018
A6879,Frequencies Free,3.5,382,3.1,"100,000", -   ,2/4/2018
A6880,VITEK EH DVR Viewer (Pro),3.5,78,3.3,"10,000", -   ,10/11/2013
A6881,LG Hi-Fi Plus Manager,3.5,154,3.4,"10,000", -   ,9/6/2016
A6882,ZERO Lock Screen,3.5,75336,0.53125,"1,000,000", -   ,2/5/2016
A6883,Axxess AX-DSP,3.5,17,7.4,"5,000", -   ,6/4/2018
A6884,Apps Ads Detector,3.5,315,8.3,"100,000", -   ,2/19/2018
A6885,Smart TV Remote,3.5,81747,9.1,"10,000,000", -   ,5/26/2018
A6886,Plug-in app (System AC),3.6,126,11,"10,000", -   ,6/8/2017
A6887,CM S Pen Add-on(ROOT),3.6,373,0.119140625,"10,000", -   ,2/24/2017
A6888,DM 24/7,3.6,7,16,"1,000", -   ,8/1/2018
A6889,Q-See QT View,3.6,7357,19,"100,000", -   ,7/12/2018
A6890,HTC Sense Input-LV,3.6,59,2.3,"50,000", -   ,4/22/2014
A6891,SQLite DB Reader,3.6,301,2.3,"50,000", -   ,11/28/2017
A6892,Display Phone Screen On TV,3.6,9895,2.7,"1,000,000", -   ,2/3/2017
A6893,AC WIFI,3.6,41,23,"10,000", -   ,6/3/2018
A6894,myQ,3.6,3642,29,"100,000", -   ,7/23/2018
A6895,"AC & TV, DVD, Set Top Box - Remote control IR",3.6,3632,3.2,"1,000,000", -   ,11/13/2017
A6896,Metal Detector Pro 2015,3.6,1166,0.341796875,"100,000", -   ,3/30/2015
A6897,ParaTek Ai Speech generator,3.6,448,4.3,"50,000", -   ,3/23/2017
A6898,Inches to Centimeters,3.6,949,0.401367188,"100,000", -   ,4/13/2018
A6899,Upgrade for Android DU Master,3.6,12993,5.2,"1,000,000", -   ,1/9/2017
A6900,Secret Codes For Android,3.6,6060,0.578125,"500,000", -   ,2/4/2016
A6901,Mediatek SmartDevice,3.6,11187,7.3,"1,000,000", -   ,3/17/2017
A6902,Ruler cm,3.6,661,0.790039063,"100,000", -   ,9/10/2014
A6903,Tamilnadu Electricity Info,3.6,216,0.791992188,"10,000", -   ,11/9/2014
A6904,Texas Hold'em EV Calculator,3.7,6,1.3,"1,000", -   ,11/8/2015
A6905,AppBrain Ad Detector,3.7,9221,1.7,"1,000,000", -   ,4/12/2018
A6906,K-Chiing VPN (Free),3.7,43,10,"5,000", -   ,7/24/2018
A6907,BW Smart,3.7,50,19,"5,000", -   ,6/6/2017
A6908,Elif Ba Oyunu,3.7,26,2.2,"5,000", -   ,11/2/2015
A6909,iCam - Webcam Video Streaming,3.7,770,2.4,"10,000",4.99,10/7/2016
A6910,BQ Services,3.7,5004,2.5,"1,000,000", -   ,7/9/2018
A6911,AG Screen Recorder,3.7,7,2.7,"1,000", -   ,4/3/2018
A6912,Screen Lock - with Fingerprint Simulator,3.7,338449,2.8,"10,000,000", -   ,6/19/2018
A6913,AC Remote for O General - NOW FREE,3.7,274,26,"50,000", -   ,7/30/2018
A6914,AC Remote for Sharp - NOW FREE,3.7,332,26,"50,000", -   ,7/30/2018
A6915,AC Remote for Carrier - NOW FREE,3.7,163,26,"10,000", -   ,7/30/2018
A6916,AC Remote for Samsung - NOW FREE,3.7,566,27,"100,000", -   ,7/30/2018
A6917,AC Remote for LG - NOW FREE,3.7,1041,28,"100,000", -   ,7/30/2018
A6918,Vehicle Case Checker BD,3.7,29,3.3,"10,000", -   ,7/13/2017
A6919,Google Assistant Go,3.7,315,4.6,"500,000", -   ,7/27/2018
A6920,Ac remote control,3.7,822,5,"50,000", -   ,2/27/2017
A6921,APN Settings,3.7,3743,5.6,"1,000,000", -   ,8/3/2018
A6922,LG BT Reader Plus,3.7,2992,0.571289063,"500,000", -   ,2/25/2016
A6923,ac remote control,3.7,9514,7,"500,000", -   ,7/11/2018
A6924,Remote for Onkyo AV Receivers & Smart TV/Blu-Ray,3.7,701,7.3,"100,000", -   ,7/31/2018
A6925,Remote for Panasonic TV+BD+AVR,3.7,533,7.3,"100,000", -   ,7/31/2018
A6926,dr.fone - Recovery & Transfer wirelessly & Backup,3.7,23347,7.6,"5,000,000", -   ,5/28/2018
A6927,DuraSpeed,3.8,5431,1.3,"10,000,000", -   ,11/13/2017
A6928,CM Apps,3.8,3341,1.9,"100,000", -   ,4/17/2016
A6929,Q Remote Control,3.8,4264,14,"500,000", -   ,7/12/2014
A6930,DS router,3.8,253,15,"50,000", -   ,6/13/2018
A6931,Java Editor CR,3.8,434,18,"50,000", -   ,3/16/2018
A6932,Download Manager,3.8,79132,2.2,"10,000,000", -   ,1/3/2018
A6933,Don't touch my phone,3.8,21943,2.3,"5,000,000", -   ,10/19/2016
A6934,Download All Files,3.8,120494,2.3,"10,000,000", -   ,6/13/2018
A6935,HTC Sense Input-AR,3.8,1420,2.7,"100,000", -   ,4/22/2014
A6936,Speedometer with G-FORCE meter,3.8,415,2.7,"50,000", -   ,6/1/2017
A6937,Bluetooth Control BT->uC FREE,3.8,67,2.7,"10,000", -   ,6/6/2016
A6938,ES File Explorer & File Manager 2018,3.8,24,2.9,"5,000", -   ,3/17/2018
A6939,CZ-Cyberon Voice Commander,3.8,131,3.3,"1,000",5.99,3/7/2017
A6940,SMS AI Bot,3.8,89,3.9,"10,000", -   ,7/1/2018
A6941,S Pen Keeper,3.8,560,0.306640625,"50,000", -   ,6/8/2018
A6942,CA Auth ID,3.8,39,0.366210938,"10,000", -   ,10/17/2014
A6943,Universal AC Remote Control,3.8,40934,5.2,"1,000,000", -   ,7/28/2018
A6944,AK Booster,3.8,71,7,"10,000", -   ,5/2/2018
A6945,B-BLE(BLE4.0 Scan),3.8,159,7.5,"10,000", -   ,4/20/2018
A6946,Ad Detector,3.8,208,0.712890625,"50,000", -   ,7/28/2014
A6947,CABLE SIZE CALCULATOR BS 7671,3.9,333,1.1,"100,000", -   ,2/3/2016
A6948,VOLT DROP CALCULATOR BS 7671,3.9,71,1.1,"10,000", -   ,1/26/2016
A6949,CBRadioTab,3.9,127,1.5,"50,000", -   ,4/1/2017
A6950,Bowers & Wilkins DB Subwoofers,3.9,21,11,"10,000", -   ,1/19/2018
A6951,BT Controller,3.9,4374,13,"1,000,000", -   ,6/25/2018
A6952,Sound Recorder: Recorder & Voice Changer Free,3.9,14552,17,"10,000,000", -   ,7/31/2018
A6953,JavaScript Editor CR,3.9,114,18,"5,000", -   ,3/16/2018
A6954,HotSpot Tethering Free/WiFi AP,3.9,478,2,"100,000", -   ,9/12/2016
A6955,Axxess Updater,3.9,56,2.3,"10,000", -   ,12/19/2016
A6956,dB Sound Level Meter,3.9,203,2.3,"10,000", -   ,3/3/2017
A6957,Download Blazer,3.9,34612,2.4,"5,000,000", -   ,6/12/2018
A6958,CX Ram Booster,3.9,12,2.5,500, -   ,6/2/2017
A6959,Hidden Camera Detector,3.9,167,2.5,"10,000", -   ,11/8/2017
A6960,Wi-Fi Visualizer,3.9,132,2.6,"50,000", -   ,5/17/2017
A6961,AK47 Assault Rifle,3.9,54,2.8,"10,000", -   ,5/2/2015
A6962,Mobile Number Tracker,3.9,19758,2.9,"5,000,000", -   ,1/14/2018
A6963,Deep Sleep Battery Saver Pro,3.9,1417,2.9,"10,000",3.28,8/15/2017
