app_id,app_name,category,app_type,content_rating,genres,sub_genre,rating,reviews,app_size,installs,price,last_updated
A7132,File Ex - ES File Explorer,TOOLS,Free,Everyone,Tools,0,4.2,24,5,1000,0.00 ,12/27/2017
A7133,Ap Video Downloader for fb New 2018,TOOLS,Free,Everyone,Tools,0,4.2,676,5.4,100000,0.00 ,7/31/2018
A7134,Height Converter feet-inch cm,TOOLS,Free,Everyone,Tools,0,4.2,498,0.583007813,100000,0.00 ,10/22/2013
A7135,CA DMV,TOOLS,Free,Everyone,Tools,0,4.2,5463,6,1000000,0.00 ,8/25/2017
A7136,GetThemAll Any File Downloader,TOOLS,Free,Everyone,Tools,0,4.2,91186,6.3,5000000,0.00 ,5/22/2018
A7137,EG Movi,TOOLS,Free,Everyone,Tools,0,4.2,40,7.4,1000,0.00 ,5/12/2017
A7138,File Manager -- Take Command of Your Files Easily,TOOLS,Free,Everyone,Tools,0,4.2,127223,7.6,10000000,0.00 ,8/3/2018
A7139,F-Secure KEY Password manager,TOOLS,Free,Everyone,Tools,0,4.2,2588,7.6,100000,0.00 ,6/27/2018
A7140,Google Now Launcher,TOOLS,Free,Everyone,Tools,0,4.2,857215,7.9,100000000,0.00 ,12/7/2017
A7141,Open in WhatsApp (click to chat),TOOLS,Free,Everyone,Tools,0,4.2,12121,0.077148438,1000000,0.00 ,8/1/2018
A7142,MOD-MASTER for Minecraft PE (Pocket Edition) Free,TOOLS,Free,Everyone,Tools,0,4.2,271908,8.1,10000000,0.00 ,8/2/2018
A7143,Hotspot Shield Free VPN Proxy & Wi-Fi Security,TOOLS,Free,Everyone,Tools,0,4.2,1116393,8.2,50000000,0.00 ,8/6/2018
A7144,Virtual DJ Sound Mixer,TOOLS,Free,Everyone,Tools,0,4.2,4010,8.7,500000,0.00 ,5/10/2017
A7145,F-Secure Mobile Security,TOOLS,Free,Everyone,Tools,0,4.2,13096,9.2,500000,0.00 ,7/30/2018
A7146,Limbo PC Emulator QEMU ARM x86,TOOLS,Free,Everyone,Tools,0,4.2,13005,9.7,1000000,0.00 ,1/21/2018
A7147,BL PowerPoint Remote,TOOLS,Paid,Everyone,Tools,0,4.3,33,1,500,3.99 ,2/25/2015
A7148,BL IP-Camera,TOOLS,Paid,Everyone,Tools,0,4.3,15,1.2,100,3.99 ,6/5/2014
A7149,Farsi Keyboard,TOOLS,Free,Everyone,Tools,0,4.3,9716,1.3,1000000,0.00 ,4/10/2018
A7150,G-NetTrack Pro,TOOLS,Paid,Everyone,Tools,0,4.3,255,1.6,5000,14.99 ,7/25/2018
A7151,Video Download For FB,TOOLS,Free,Everyone,Tools,0,4.3,444,1.6,100000,0.00 ,7/14/2017
A7152,Bg+ Call Blocker,TOOLS,Free,Everyone,Tools,0,4.3,80,1.7,10000,0.00 ,3/20/2018
A7153,ES Holo Theme,TOOLS,Free,Everyone,Tools,0,4.3,11449,1.7,500000,0.00 ,2/2/2016
A7154,DNS Changer - BEST (Gprs/Edge/3G/H/H+/4G),TOOLS,Free,Everyone,Tools,0,4.3,123,1.9,5000,0.00 ,9/30/2017
A7155,O Launcher,TOOLS,Free,Everyone,Tools,0,4.3,2059,10,100000,0.00 ,5/22/2018
A7156,"Easy Resume Builder, Resume help, Curriculum vitae",TOOLS,Free,Everyone,Tools,0,4.3,996,10,50000,0.00 ,9/28/2017
A7157,FlashLight F.Light,TOOLS,Free,Everyone,Tools,0,4.3,3943,11,100000,0.00 ,5/23/2018
A7158,Ditto CP Calculator GO,TOOLS,Free,Everyone,Tools,0,4.3,34,12,1000,0.00 ,2/25/2018
A7159,EZ-VPNGate,TOOLS,Free,Everyone,Tools,0,4.3,36,12,5000,0.00 ,8/21/2017
A7160,Servers Ultimate Pack B,TOOLS,Free,Everyone,Tools,0,4.3,668,13,50000,0.00 ,3/31/2016
A7161,Chest Tracker for Clash Royale,TOOLS,Free,Everyone,Tools,0,4.3,77717,14,5000000,0.00 ,12/29/2016
A7162,DU Emoji Keyboard（Simeji）,TOOLS,Free,Everyone,Tools,0,4.3,19234,14,500000,0.00 ,2/23/2017
A7163,Free antivirus and VPN,TOOLS,Free,Everyone,Tools,0,4.3,27749,16,1000000,0.00 ,7/19/2018
A7164,DW Contacts widget,TOOLS,Paid,Everyone,Tools,0,4.3,56,2,1000,0.99 ,6/5/2014
A7165,ES Classic Theme,TOOLS,Free,Everyone,Tools,0,4.3,20865,2.2,1000000,0.00 ,10/30/2015
A7166,EasyNote Notepad | To Do List,TOOLS,Free,Everyone,Tools,0,4.3,15618,2.4,1000000,0.00 ,11/27/2017
A7167,HTC Transfer Tool,TOOLS,Free,Everyone,Tools,0,4.3,40907,2.6,5000000,0.00 ,7/27/2017
A7168,"m, cm, mm to yard, feet, inch converter tool",TOOLS,Free,Everyone,Tools,0,4.3,246,2.8,100000,0.00 ,2/6/2018
A7169,CR Calculator,TOOLS,Free,Everyone,Tools,0,4.3,297,2.8,50000,0.00 ,1/27/2018
A7170,DB Sound Meter: Measure Noise Level- Decibel Meter,TOOLS,Free,Everyone,Tools,0,4.3,824,2.8,10000,0.00 ,12/13/2017
A7171,CF cal,TOOLS,Free,Everyone,Tools,0,4.3,123,2.9,10000,0.00 ,2/9/2016
A7172,dB: Sound Meter Pro,TOOLS,Free,Everyone,Tools,0,4.3,31,0.22265625,5000,0.00 ,12/12/2016
A7173,EV Finder,TOOLS,Free,Everyone,Tools,0,4.3,29,23,1000,0.00 ,2/7/2017
A7174,Samsung Smart Switch Mobile,TOOLS,Free,Everyone,Tools,0,4.3,146913,24,100000000,0.00 ,7/18/2018
A7175,Analog Clock AW-7,TOOLS,Free,Everyone,Tools,0,4.3,2158,3,100000,0.00 ,3/7/2018
A7176,Service Disabler,TOOLS,Free,Everyone,Tools,0,4.3,534,3,100000,0.00 ,6/23/2018
A7177,Video Downloader for FB,TOOLS,Free,Everyone,Tools,0,4.3,53,3,5000,0.00 ,8/1/2018
A7178,ES App Locker,TOOLS,Free,Everyone,Tools,0,4.3,32207,3.4,1000000,0.00 ,8/16/2017
A7179,Video Downloader For FB: Save FB Videos 2018,TOOLS,Free,Everyone,Tools,0,4.3,434,3.6,50000,0.00 ,8/8/2018
A7180,"AY Recorder - Screen Recorder, Live, Video Editor",TOOLS,Free,Everyone,Tools,0,4.3,12,3.8,500,0.00 ,5/15/2017
A7181,HSPA+ Tweaker (3G booster),TOOLS,Free,Everyone,Tools,0,4.3,99290,3.9,5000000,0.00 ,12/5/2017
A7182,SenseView BT Zephyr Sensor,TOOLS,Free,Everyone,Tools,0,4.3,37,0.315429688,5000,0.00 ,5/15/2015
A7183,GEM™,TOOLS,Free,Everyone,Tools,0,4.3,6,33,500,0.00 ,7/23/2018
A7184,ES Summer Chill Theme for Free,TOOLS,Free,Everyone,Tools,0,4.3,940,0.377929688,100000,0.00 ,8/24/2017
A7185,Super Flashlight + LED,TOOLS,Free,Everyone,Tools,0,4.3,54207,4.4,5000000,0.00 ,7/11/2017
A7186,Download Instant DP (Full HD),TOOLS,Free,Everyone,Tools,0,4.3,1283,4.4,100000,0.00 ,8/4/2018
A7187,Bixby Button Remapper - bxActions,TOOLS,Free,Everyone,Tools,0,4.3,13064,4.6,1000000,0.00 ,5/23/2018
A7188,Draw with FP sDraw,TOOLS,Free,Everyone,Tools,0,4.3,3268,0.456054688,100000,0.00 ,12/16/2017
A7189,E-Z App™ Train Control,TOOLS,Free,Everyone,Tools,0,4.3,33,46,1000,0.00 ,12/6/2016
A7190,"ARuler - AR Ruler app, Measure tools",TOOLS,Free,Everyone,Tools,0,4.3,1602,5,100000,0.00 ,8/3/2018
A7191,Puzzle Alarm Clock ⏰,TOOLS,Free,Everyone,Tools,0,4.3,32111,5.3,1000000,0.00 ,8/3/2018
A7192,TouchPal Keyboard for vivo,TOOLS,Free,Everyone,Tools,0,4.3,357,58,1000000,0.00 ,5/30/2018
A7193,System Update Free,TOOLS,Free,Everyone,Tools,0,4.3,3068,6,100000,0.00 ,7/20/2018
A7194,SuperVPN Free VPN Client,TOOLS,Free,Everyone,Tools,0,4.3,576454,6.1,50000000,0.00 ,2/5/2018
A7195,Easy Language Translator,TOOLS,Free,Everyone,Tools,0,4.3,191621,6.1,10000000,0.00 ,5/29/2018
A7196,Authy 2-Factor Authentication,TOOLS,Free,Everyone,Tools,0,4.3,15070,6.3,1000000,0.00 ,7/30/2018
A7197,HTC Sense Input - ES,TOOLS,Free,Everyone,Tools,0,4.3,3509,6.5,1000000,0.00 ,10/30/2015
A7198,WIFI WPS WPA TESTER,TOOLS,Free,Everyone,Tools,0,4.3,352097,6.7,10000000,0.00 ,6/12/2018
A7199,"Decibel X PRO - Sound Meter dBA, Noise Detector",TOOLS,Paid,Everyone,Tools,0,4.3,60,6.9,1000,3.99 ,7/11/2018
A7200,OpenGL-ES Info,TOOLS,Free,Everyone,Tools,0,4.3,249,0.611328125,10000,0.00 ,8/8/2013
A7201,BS Battery+,TOOLS,Free,Everyone,Tools,0,4.3,269,0.631835938,50000,0.00 ,8/18/2012
A7202,Automatic Call Recorder,TOOLS,Free,Everyone,Tools,0,4.3,1648515,7.1,100000000,0.00 ,8/2/2018
A7203,P9 Launcher - Android™ 9.0 P Launcher Style,TOOLS,Free,Everyone,Tools,0,4.3,1162,7.3,100000,0.00 ,7/6/2018
A7204,HTC Sense Input - CZ,TOOLS,Free,Everyone,Tools,0,4.3,87,7.3,10000,0.00 ,11/9/2015
A7205,Translate: text & voice translator,TOOLS,Free,Everyone,Tools,0,4.3,122010,7.3,5000000,0.00 ,7/14/2018
A7206,Next Portuguese(BR) Langpack,TOOLS,Free,Everyone,Tools,0,4.3,1320,0.759765625,100000,0.00 ,9/13/2013
A7207,"Ruler & Area Measurement (cm, inch)",TOOLS,Free,Everyone,Tools,0,4.3,10,8.2,10000,0.00 ,7/28/2017
A7208,Control Center iOS 11 - Phone X notifications,TOOLS,Free,Everyone,Tools,0,4.3,514,8.4,50000,0.00 ,2/12/2018
A7209,HTC Sense Input - EN,TOOLS,Free,Everyone,Tools,0,4.3,24175,8.5,5000000,0.00 ,10/30/2015
A7210,F-Secure SAFE,TOOLS,Free,Everyone,Tools,0,4.3,9433,9.3,500000,0.00 ,7/30/2018
A7211,Fast Secure VPN,TOOLS,Free,Everyone,Tools,0,4.3,56848,9.6,1000000,0.00 ,5/18/2018
A7212,FREEDOME VPN Unlimited anonymous Wifi Security,TOOLS,Free,Everyone,Tools,0,4.3,39833,9.9,1000000,0.00 ,7/9/2018
A7213,Vpn Hosts (ad blocker & no root & support ipv6 ),TOOLS,Paid,Everyone,Tools,0,4.4,319,1.1,10000,2.99 ,7/3/2018
A7214,RAM Cleanup Ad-Free Option,TOOLS,Paid,Everyone,Tools,0,4.4,457,1.1,10000,2.99 ,7/26/2016
A7215,EZ Screenshot,TOOLS,Free,Everyone,Tools,0,4.4,55,1.4,5000,0.00 ,9/12/2017
A7216,EP Kalkulator el. energije,TOOLS,Free,Everyone,Tools,0,4.4,13,1.5,100,0.00 ,2/20/2015
A7217,Advanced Download Manager Holo,TOOLS,Free,Everyone,Tools,0,4.4,16192,1.6,1000000,0.00 ,7/13/2016
A7218,"CM Flashlight (Compass, SOS)",TOOLS,Free,Everyone,Tools,0,4.4,166367,1.8,5000000,0.00 ,5/25/2018
A7219,Wifi Analyzer,TOOLS,Free,Everyone,Tools,0,4.4,335115,1.8,10000000,0.00 ,4/7/2018
A7220,"CM Flashlight (Compass, SOS)",TOOLS,Free,Everyone,Tools,0,4.4,166363,1.8,5000000,0.00 ,5/25/2018
A7221,Calculator CM,TOOLS,Free,Everyone,Tools,0,4.4,8,1.8,500,0.00 ,3/9/2015
A7222,CF.lumen,TOOLS,Free,Everyone,Tools,0,4.4,4901,1.9,100000,0.00 ,2/9/2017
A7223,CF-Bench,TOOLS,Free,Everyone,Tools,0,4.4,2132,0.100585938,100000,0.00 ,7/3/2013
A7224,Battery Calibration,TOOLS,Free,Everyone,Tools,0,4.4,134412,11,5000000,0.00 ,7/27/2018
A7225,Lookout Security & Antivirus,TOOLS,Free,Everyone,Tools,0,4.4,951413,13,100000000,0.00 ,7/31/2018
A7226,Lock Screen Phone X Style OS 11,TOOLS,Free,Everyone,Tools,0,4.4,1166,13,100000,0.00 ,3/26/2018
A7227,DZ sim,TOOLS,Free,Everyone,Tools,0,4.4,417,15,10000,0.00 ,4/26/2018
A7228,Remote | Fire TV | Android TV | KODI | CetusPlay,TOOLS,Free,Everyone,Tools,0,4.4,15911,16,1000000,0.00 ,6/30/2018
A7229,Card Creator for CR,TOOLS,Free,Everyone,Tools,0,4.4,117850,17,10000000,0.00 ,5/19/2018
A7230,Convert degree Celsius to Fahrenheit or °F to °C,TOOLS,Free,Everyone,Tools,0,4.4,51,2.1,5000,0.00 ,5/21/2018
A7231,EC music dictionary,TOOLS,Paid,Everyone,Tools,0,4.4,20,2.2,500,1.99 ,12/29/2014
A7232,Samsung Calculator,TOOLS,Free,Everyone,Tools,0,4.4,9602,2.5,100000000,0.00 ,7/5/2018
A7233,FreedomPop Friends for Free Data,TOOLS,Free,Everyone,Tools,0,4.4,58,2.5,5000,0.00 ,7/24/2018
A7234,EZ Cleaner - Booster Optimizer,TOOLS,Free,Everyone,Tools,0,4.4,6801,2.8,500000,0.00 ,1/8/2018
A7235,"Dr. Safety - Antivirus, Booster, Cleaner, AppLock",TOOLS,Free,Everyone,Tools,0,4.4,372553,21,10000000,0.00 ,8/6/2018
A7236,CCleaner,TOOLS,Free,Everyone,Tools,0,4.4,885187,22,50000000,0.00 ,7/19/2018
A7237,Dr. Booster - Boost Game Speed,TOOLS,Free,Everyone,Tools,0,4.4,138872,22,10000000,0.00 ,5/15/2018
A7238,"Emoji keyboard - Cute Emoticons, GIF, Stickers",TOOLS,Free,Everyone,Tools,0,4.4,1107320,25,50000000,0.00 ,8/7/2018
A7239,Roman Clock AW-7,TOOLS,Free,Everyone,Tools,0,4.4,52,3,5000,0.00 ,3/17/2018
A7240,WPSApp,TOOLS,Free,Everyone,Tools,0,4.4,95080,3.1,10000000,0.00 ,8/3/2018
A7241,DU Security,TOOLS,Free,Everyone,Tools,0,4.4,4847,3.2,100000,0.00 ,6/29/2016
A7242,Age Calculator,TOOLS,Free,Everyone,Tools,0,4.4,24265,3.3,1000000,0.00 ,7/25/2017
A7243,AppLock - Fingerprint,TOOLS,Free,Everyone,Tools,0,4.4,745245,3.5,10000000,0.00 ,4/13/2018
A7244,Software Update,TOOLS,Free,Everyone,Tools,0,4.4,8259,3.5,1000000,0.00 ,7/18/2018
A7245,CE on the go,TOOLS,Free,Everyone,Tools,0,4.4,79,3.7,10000,0.00 ,2/15/2018
A7246,Virtual Eye AI,TOOLS,Free,Everyone,Tools,0,4.4,26,3.8,500,0.00 ,5/27/2018
A7247,Scale Models DB,TOOLS,Paid,Everyone,Tools,0,4.4,9,33,50,2.99 ,5/3/2018
A7248,FVD Ad-Free,TOOLS,Paid,Everyone,Tools,0,4.4,1774,4.1,10000,1.99 ,10/5/2017
A7249,LED Flashlight,TOOLS,Free,Everyone,Tools,0,4.4,207706,4.3,10000000,0.00 ,7/10/2017
A7250,ConvertPad - Unit Converter,TOOLS,Free,Everyone,Tools,0,4.4,90831,4.3,10000000,0.00 ,6/18/2017
A7251,Third Eye,TOOLS,Free,Everyone,Tools,0,4.4,19877,4.5,1000000,0.00 ,1/7/2018
A7252,BG Advisor™,TOOLS,Free,Everyone,Tools,0,4.4,7,5.6,1000,0.00 ,1/10/2017
A7253,"Calculator - free calculator ,multi calculator app",TOOLS,Free,Everyone,Tools,0,4.4,1236,5.8,100000,0.00 ,7/6/2018
A7254,Terminal Emulator for Android,TOOLS,Free,Everyone,Tools,0,4.4,113951,0.538085938,10000000,0.00 ,4/15/2015
A7255,Helper for CS:GO,TOOLS,Free,Everyone,Tools,0,4.4,208,6,10000,0.00 ,6/16/2016
A7256,"S S9 Launcher - Galaxy S8/S9 Launcher, theme, cool",TOOLS,Free,Everyone,Tools,0,4.4,22503,6.5,1000000,0.00 ,7/6/2018
A7257,"Super P Launcher for Android P 9.0 launcher, theme",TOOLS,Free,Everyone,Tools,0,4.4,2026,7.5,100000,0.00 ,8/3/2018
A7258,Inches to cm conversion,TOOLS,Free,Everyone,Tools,0,4.4,29,0.068359375,10000,0.00 ,1/14/2015
A7259,CM AppLock Fingerprint 2018,TOOLS,Free,Everyone,Tools,0,4.4,1264,8.2,100000,0.00 ,8/6/2018
A7260,Flashlight - Torch LED Light,TOOLS,Free,Everyone,Tools,0,4.4,192661,8.5,10000000,0.00 ,7/7/2018
A7261,Signal Spy - Monitor Signal Strength & Data Usage,TOOLS,Free,Everyone,Tools,0,4.4,875,8.5,100000,0.00 ,12/31/2017
A7262,O Launcher 8.0 for Android™ O Oreo Launcher,TOOLS,Free,Everyone,Tools,0,4.4,11393,8.7,1000000,0.00 ,7/27/2018
A7263,Nokia mobile support,TOOLS,Free,Everyone,Tools,0,4.4,12215,9.1,5000000,0.00 ,8/1/2018
A7264,Unseen - No Last Seen,TOOLS,Free,Everyone,Tools,0,4.4,103909,9.2,5000000,0.00 ,5/11/2018
A7265,CPU-Z,TOOLS,Free,Everyone,Tools,0,4.5,295430,1.4,10000000,0.00 ,4/17/2018
A7266,EC Apps List,TOOLS,Free,Everyone,Tools,0,4.5,2,1.6,100,0.00 ,2/12/2015
A7267,Dr. Battery - Fast Charger - Super Cleaner 2018,TOOLS,Free,Everyone,Tools,0,4.5,101738,10,1000000,0.00 ,7/26/2018
A7268,Fraction Calculator Plus Free,TOOLS,Free,Everyone,Tools,0,4.5,148506,11,5000000,0.00 ,7/15/2018
A7269,DU Battery Saver - Battery Charger & Battery Life,TOOLS,Free,Everyone,Tools,0,4.5,13479633,14,100000000,0.00 ,6/5/2018
A7270,Cache Cleaner-DU Speed Booster (booster & cleaner),TOOLS,Free,Everyone,Tools,0,4.5,12759663,15,100000000,0.00 ,7/25/2018
A7271,ScorePal,TOOLS,Free,Everyone,Tools,0,4.5,1439,15,10000,0.00 ,7/9/2018
A7272,Cache Cleaner-DU Speed Booster (booster & cleaner),TOOLS,Free,Everyone,Tools,0,4.5,12759815,15,100000000,0.00 ,7/25/2018
A7273,Battery Doctor-Battery Life Saver & Battery Cooler,TOOLS,Free,Everyone,Tools,0,4.5,8190074,17,100000000,0.00 ,6/1/2018
A7274,G Cloud Apps Backup Key * root,TOOLS,Paid,Everyone,Tools,0,4.5,1034,0.19140625,5000,4.99 ,9/8/2013
A7275,Android P Rotation,TOOLS,Free,Everyone,Tools,0,4.5,502,2,10000,0.00 ,7/15/2018
A7276,AppLock - Fingerprint Unlock,TOOLS,Free,Everyone,Tools,0,4.5,112482,2.1,5000000,0.00 ,7/10/2018
A7277,Antenna Tool Premium,TOOLS,Paid,Everyone,Tools,0,4.5,14,2.9,500,0.99 ,10/26/2017
A7278,.R,TOOLS,Free,Everyone,Tools,0,4.5,259,0.198242188,10000,0.00 ,9/16/2014
A7279,Bubble,TOOLS,Free,Everyone,Tools,0,4.5,31621,0.203125,5000000,0.00 ,7/10/2011
A7280,X-VPN - Free Unlimited VPN Proxy,TOOLS,Free,Everyone,Tools,0,4.5,40617,21,5000000,0.00 ,7/31/2018
A7281,SurfEasy Secure Android VPN,TOOLS,Free,Everyone,Tools,0,4.5,273283,22,5000000,0.00 ,7/11/2018
A7282,F-Secure AV Test,TOOLS,Free,Everyone,Tools,0,4.5,1250,0.235351563,50000,0.00 ,3/6/2018
A7283,"Avast Cleanup & Boost, Phone Cleaner, Optimizer",TOOLS,Free,Everyone,Tools,0,4.5,648380,24,10000000,0.00 ,8/1/2018
A7284,DX Spots Free,TOOLS,Free,Everyone,Tools,0,4.5,46,24,1000,0.00 ,5/18/2018
A7285,Wi-Fi Rabbit Unlock Key,TOOLS,Paid,Everyone,Tools,0,4.5,142,0.025390625,5000,1.00 ,6/26/2011
A7286,Avast Mobile Security 2018 - Antivirus & App Lock,TOOLS,Free,Everyone,Tools,0,4.5,5180480,26,100000000,0.00 ,8/1/2018
A7287,AP Installer,TOOLS,Free,Everyone,Tools,0,4.5,23,0.276367188,5000,0.00 ,7/20/2018
A7288,Droidbug BusyBox Advance PRO,TOOLS,Paid,Everyone,Tools,0,4.5,2,3.3,100,3.99 ,7/19/2018
A7289,Q-slope,TOOLS,Paid,Everyone,Tools,0,4.5,2,3.9,50,1.76 ,12/3/2017
A7290,ai.type keyboard Plus + Emoji,TOOLS,Paid,Everyone,Tools,0,4.5,57076,35,100000,4.49 ,7/24/2018
A7291,Fo File Manager,TOOLS,Free,Everyone,Tools,0,4.5,1916,0.35546875,100000,0.00 ,12/31/2015
A7292,Ruler,TOOLS,Free,Everyone,Tools,0,4.5,27180,4.1,1000000,0.00 ,7/6/2018
A7293,The translator,TOOLS,Free,Everyone,Tools,0,4.5,23805,4.1,1000000,0.00 ,8/13/2017
A7294,I Can't Wake Up! Alarm Clock,TOOLS,Free,Everyone,Tools,0,4.5,70404,4.2,1000000,0.00 ,5/25/2018
A7295,Trazado de tuberia El Tubero,TOOLS,Paid,Everyone,Tools,0,4.5,313,4.4,10000,1.97 ,3/29/2015
A7296,Lock Screen - DU Locker & Lock screen wallpaper,TOOLS,Free,Everyone,Tools,0,4.5,5174,4.7,100000,0.00 ,4/26/2018
A7297,Flashlight,TOOLS,Free,Everyone,Tools,0,4.5,162335,4.9,10000000,0.00 ,7/6/2018
A7298,Unit Converter,TOOLS,Free,Everyone,Tools,0,4.5,85387,5.4,1000000,0.00 ,7/3/2018
A7299,Wi-Fi Master,TOOLS,Free,Everyone,Tools,0,4.5,3673,5.8,500000,0.00 ,7/24/2018
A7300,Bitdefender Antivirus Free,TOOLS,Free,Everyone,Tools,0,4.5,78629,6.3,1000000,0.00 ,7/20/2018
A7301,What is my IP address,TOOLS,Free,Everyone,Tools,0,4.5,4228,0.640625,500000,0.00 ,7/2/2018
A7302,SW-DB,TOOLS,Free,Teen,Tools,0,4.5,954,7.6,10000,0.00 ,7/11/2016
A7303,Solo Locker (DIY Locker),TOOLS,Free,Everyone,Tools,0,4.5,474439,7.9,10000000,0.00 ,6/26/2018
A7304,VPN Free - Betternet Hotspot VPN & Private Browser,TOOLS,Free,Everyone,Tools,0,4.5,801054,8.9,10000000,0.00 ,8/1/2018
A7305,VPN Free - Betternet Hotspot VPN & Private Browser,TOOLS,Free,Everyone,Tools,0,4.5,799206,8.9,10000000,0.00 ,8/1/2018
A7306,DU Cleaner – Memory cleaner & clean phone cache,TOOLS,Free,Everyone,Tools,0,4.5,465831,8.9,10000000,0.00 ,7/23/2018
A7307,Simple Gallery,TOOLS,Free,Everyone,Tools,0,4.5,28030,9,1000000,0.00 ,8/2/2018
A7308,Brightest Flashlight - LED Light,TOOLS,Free,Everyone,Tools,0,4.5,876866,9.1,50000000,0.00 ,7/27/2018
A7309,Battery Notifier BT Free,TOOLS,Free,Everyone,Tools,0,4.5,21979,0.958984375,1000000,0.00 ,6/7/2017
A7310,CM Security Lite - Antivirus,TOOLS,Free,Everyone,Tools,0,4.6,262076,1.2,10000000,0.00 ,1/4/2018
A7311,HTC Sense Input - FA,TOOLS,Free,Everyone,Tools,0,4.6,1420,1.6,100000,0.00 ,11/9/2015
A7312,DCUO|CR Calculator Pro,TOOLS,Paid,Everyone,Tools,0,4.6,82,1.7,500,0.99 ,8/14/2017
A7313,X Home Bar - Free,TOOLS,Free,Everyone,Tools,0,4.6,4210,1.9,100000,0.00 ,6/18/2018
A7314,DU Antivirus Security - Applock & Privacy Guard,TOOLS,Free,Everyone,Tools,0,4.6,436615,10,10000000,0.00 ,6/5/2018
A7315,Hey That's Pretty Good!,TOOLS,Free,Everyone,Tools,0,4.6,222,10,10000,0.00 ,7/29/2016
A7316,F-Secure SENSE,TOOLS,Free,Everyone,Tools,0,4.6,57,13,5000,0.00 ,7/4/2018
A7317,Speedcheck,TOOLS,Free,Everyone,Tools,0,4.6,48979,14,1000000,0.00 ,8/4/2018
A7318,SHAREit - Transfer & Share,TOOLS,Free,Everyone,Tools,0,4.6,7790693,17,500000000,0.00 ,7/30/2018
A7319,SHAREit - Transfer & Share,TOOLS,Free,Everyone,Tools,0,4.6,7775146,17,500000000,0.00 ,7/30/2018
A7320,Papyrus Ex,TOOLS,Free,Everyone,Tools,0,4.6,1092,0.185546875,100000,0.00 ,6/27/2012
A7321,DS App Manager,TOOLS,Free,Everyone,Tools,0,4.6,14,2.1,1000,0.00 ,3/21/2015
A7322,WiFi Monitor Pro - analyzer of Wi-Fi networks,TOOLS,Paid,Everyone,Tools,0,4.6,85,2.4,1000,2.99 ,7/5/2018
A7323,Norton Security and Antivirus,TOOLS,Free,Everyone,Tools,0,4.6,1170641,26,10000000,0.00 ,7/26/2018
A7324,Master for Minecraft(Pocket Edition)-Mod Launcher,TOOLS,Free,Everyone,Tools,0,4.6,2674051,26,50000000,0.00 ,8/6/2018
A7325,CF-Bench Pro,TOOLS,Paid,Everyone,Tools,0,4.6,159,0.028320313,1000,1.49 ,6/23/2011
A7326,Morse Notifier Free,TOOLS,Free,Everyone,Tools,0,4.6,79,3,1000,0.00 ,11/8/2017
A7327,Video Downloader for Facebook,TOOLS,Free,Teen,Tools,0,4.6,894435,3.1,50000000,0.00 ,7/1/2018
A7328,Fate GO Ap Counter,TOOLS,Free,Everyone,Tools,0,4.6,70,3.2,1000,0.00 ,1/19/2018
A7329,Signal Info,TOOLS,Free,Everyone,Tools,0,4.6,424,3.5,10000,0.00 ,12/19/2017
A7330,Calculator ++,TOOLS,Free,Everyone,Tools,0,4.6,33509,3.6,1000000,0.00 ,5/12/2018
A7331,Little Magnet BT,TOOLS,Free,Everyone,Tools,0,4.6,3703,3.8,100000,0.00 ,8/5/2018
A7332,Little Magnet BT Pro,TOOLS,Paid,Everyone,Tools,0,4.6,251,3.8,1000,0.99 ,8/5/2018
A7333,Kiamichi EC,TOOLS,Free,Everyone,Tools,0,4.6,7,3.9,1000,0.00 ,2/23/2018
A7334,OpenGL ES CapsViewer,TOOLS,Free,Everyone,Tools,0,4.6,78,0.366210938,10000,0.00 ,4/1/2018
A7335,BQ Scan,TOOLS,Free,Everyone,Tools,0,4.6,18,4,100,0.00 ,4/1/2018
A7336,Moto Suggestions ™,TOOLS,Free,Everyone,Tools,0,4.6,308,4.3,1000000,0.00 ,6/8/2018
A7337,Flashlight X,TOOLS,Free,Everyone,Tools,0,4.6,20418,4.3,1000000,0.00 ,4/8/2018
A7338,Antivirus & Mobile Security,TOOLS,Free,Everyone,Tools,0,4.6,351267,5,10000000,0.00 ,2/9/2018
A7339,Flashlight Ultimate,TOOLS,Free,Everyone,Tools,0,4.6,16936,5,1000000,0.00 ,1/25/2018
A7340,Clean Master Lite - For Low-End Phone,TOOLS,Free,Everyone,Tools,0,4.6,2246379,5.1,50000000,0.00 ,6/28/2018
A7341,"CM Security Open VPN - Free, fast unlimited proxy",TOOLS,Free,Everyone,Tools,0,4.6,85496,5.8,1000000,0.00 ,2/14/2018
A7342,X-plore File Manager,TOOLS,Free,Everyone,Tools,0,4.6,168487,6.4,10000000,0.00 ,6/26/2018
A7343,dB Meter - measure sound & noise level in Decibel,TOOLS,Free,Everyone,Tools,0,4.6,154,6.6,10000,0.00 ,7/26/2018
A7344,S Player - Lightest and Most Powerful Video Player,TOOLS,Free,Everyone,Tools,0,4.6,14224,7.1,1000000,0.00 ,10/12/2017
A7345,"Calculator - free calculator, multi calculator app",TOOLS,Free,Everyone,Tools,0,4.6,25592,7.5,10000000,0.00 ,7/31/2018
A7346,Files Go by Google: Free up space on your phone,TOOLS,Free,Everyone,Tools,0,4.6,315585,8.5,10000000,0.00 ,7/18/2018
A7347,Putzmeister Experts,TOOLS,Free,Everyone,Tools,0,4.6,21,8.9,1000,0.00 ,5/8/2018
